region,tech,vintage,output_comm,operator,factor,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,T_LDV_C_GSL_HEV,2020.0,T_D_pkm_ldv_c,ge,0.019784777887518187,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_PHEV35,2010.0,T_D_pkm_ldv_c,ge,0.019784777887518187,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_PHEV35,2015.0,T_D_pkm_ldv_c,ge,0.019784777887518187,,,,,,,,TRPHRAB001
AB,T_LDV_C_GSL_PHEV35,2020.0,T_D_pkm_ldv_c,ge,0.019784777887518187,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_BEV300,2010.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_BEV300,2015.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_BEV300,2020.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2000.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2005.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2010.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2015.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_DSL,2020.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2000.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2005.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2010.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2015.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL,2020.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_HEV,2010.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_HEV,2015.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_HEV,2020.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_PHEV35,2010.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_PHEV35,2015.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTP_GSL_PHEV35,2020.0,T_D_pkm_ldv_t,ge,0.012172035862811022,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2000.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2005.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2010.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2015.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_DSL,2020.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2000.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2005.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2010.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2015.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL,2020.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_HEV,2010.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_HEV,2015.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_HEV,2020.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_PHEV35,2015.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_LDV_LTF_GSL_PHEV35,2020.0,T_D_tkm_ldv_t,ge,0.023240583324036248,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2000.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2005.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2010.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2015.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_DSL,2020.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2000.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2005.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2010.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2015.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_MDV_T_GSL,2020.0,T_D_tkm_mdv_t,ge,0.01279636117454394,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2000.0,T_D_tkm_hdv_t,ge,0.05938607176469857,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2005.0,T_D_tkm_hdv_t,ge,0.05938607176469857,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2010.0,T_D_tkm_hdv_t,ge,0.05938607176469857,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2015.0,T_D_tkm_hdv_t,ge,0.05938607176469857,,,,,,,,TRPHRAB001
AB,T_HDV_T_DSL,2020.0,T_D_tkm_hdv_t,ge,0.05938607176469857,,,,,,,,TRPHRAB001
BC,T_LDV_C_BEV150,2010.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_BEV150,2015.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_BEV150,2020.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_DSL,2005.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_DSL,2010.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_DSL,2015.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_DSL,2020.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL,2005.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL,2010.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL,2015.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL,2020.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_HEV,2010.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_HEV,2015.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_HEV,2020.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_PHEV35,2010.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_PHEV35,2015.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_C_GSL_PHEV35,2020.0,T_D_pkm_ldv_c,ge,0.02050088470779144,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_BEV300,2010.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_BEV300,2015.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_BEV300,2020.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2000.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2005.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2010.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2015.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_DSL,2020.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2000.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2005.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2010.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2015.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL,2020.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_HEV,2010.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_HEV,2015.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_HEV,2020.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_PHEV35,2010.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_PHEV35,2015.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTP_GSL_PHEV35,2020.0,T_D_pkm_ldv_t,ge,0.01629118494297074,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2000.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2005.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2010.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2015.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_DSL,2020.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2000.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2005.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2010.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2015.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL,2020.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_HEV,2010.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_HEV,2015.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_HEV,2020.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_PHEV35,2015.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_LDV_LTF_GSL_PHEV35,2020.0,T_D_tkm_ldv_t,ge,0.026817698526106364,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2000.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2005.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2010.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2015.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_DSL,2020.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2000.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2005.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2010.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2015.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_MDV_T_GSL,2020.0,T_D_tkm_mdv_t,ge,0.01822124762763737,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2000.0,T_D_tkm_hdv_t,ge,0.047175993430317045,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2005.0,T_D_tkm_hdv_t,ge,0.047175993430317045,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2010.0,T_D_tkm_hdv_t,ge,0.047175993430317045,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2015.0,T_D_tkm_hdv_t,ge,0.047175993430317045,,,,,,,,TRPHRBC001
BC,T_HDV_T_DSL,2020.0,T_D_tkm_hdv_t,ge,0.047175993430317045,,,,,,,,TRPHRBC001
MB,T_LDV_C_BEV150,2010.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_BEV150,2015.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_BEV150,2020.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_DSL,2005.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_DSL,2010.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_DSL,2015.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_DSL,2020.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL,2005.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL,2010.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL,2015.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL,2020.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_HEV,2010.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_HEV,2015.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_HEV,2020.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_PHEV35,2010.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_PHEV35,2015.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_C_GSL_PHEV35,2020.0,T_D_pkm_ldv_c,ge,0.02989774958712097,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_BEV300,2010.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_BEV300,2015.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_BEV300,2020.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2000.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2005.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2010.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2015.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2020.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2000.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2005.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2010.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2015.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2020.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_HEV,2010.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_HEV,2015.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_HEV,2020.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_PHEV35,2010.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_PHEV35,2015.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_PHEV35,2020.0,T_D_pkm_ldv_t,ge,0.019484455999234047,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2000.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2005.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2010.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2015.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2020.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2000.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2005.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2010.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2015.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2020.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_HEV,2010.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_HEV,2015.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_HEV,2020.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_PHEV35,2015.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_PHEV35,2020.0,T_D_tkm_ldv_t,ge,0.03702751605609448,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2000.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2005.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2010.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2015.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2020.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2000.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2005.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2010.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2015.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2020.0,T_D_tkm_mdv_t,ge,0.010262487033893411,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2000.0,T_D_tkm_hdv_t,ge,0.05471434493096121,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2005.0,T_D_tkm_hdv_t,ge,0.05471434493096121,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2010.0,T_D_tkm_hdv_t,ge,0.05471434493096121,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2015.0,T_D_tkm_hdv_t,ge,0.05471434493096121,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2020.0,T_D_tkm_hdv_t,ge,0.05471434493096121,,,,,,,,TRPHRMB001
ON,T_LDV_C_BEV150,2010.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_BEV150,2015.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_BEV150,2020.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_DSL,2005.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_DSL,2010.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_DSL,2015.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_DSL,2020.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL,2005.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL,2010.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL,2015.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL,2020.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_HEV,2010.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_HEV,2015.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_HEV,2020.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_PHEV35,2010.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_PHEV35,2015.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_PHEV35,2020.0,T_D_pkm_ldv_c,ge,0.021070673929573458,,,,,,,,TRPHRON001
ON,T_LDV_LTP_BEV300,2010.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_BEV300,2015.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_BEV300,2020.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_DSL,2000.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_DSL,2005.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_DSL,2010.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_DSL,2015.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_DSL,2020.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_GSL,2000.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_GSL,2005.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_GSL,2010.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_GSL,2015.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_GSL,2020.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
ON,T_LDV_LTP_GSL_HEV,2010.0,T_D_pkm_ldv_t,ge,0.014858812920618964,,,,,,,,TRPHRON001
