region,tech,c2a,notes_x,data_source_x,dq_cred_x,dq_geog_x,dq_struc_x,dq_tech_x,dq_time_x,data_id_x,vintage,output_comm,operator,factor,notes_y,data_source_y,dq_cred_y,dq_geog_y,dq_struc_y,dq_tech_y,dq_time_y,data_id_y,capacity,virtual_demand,demand_type
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,1092.8944017225272,56.960391341393816,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,1060.1075696708513,55.251579601151995,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,586.8725320032931,30.58711714300586,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,1139.52884,56.493806033289054,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,1105.3429747999999,54.79899185229038,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,979.9948023999999,48.584673188628585,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,581.1597084,28.81184107697742,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,1321.0211698728288,65.49155327798827,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,1281.3905347766438,63.52680667964863,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,1136.0782060906326,56.32273581906992,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,1092.8944017225272,54.18183566620389,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,1060.1075696708513,52.556380596217764,T_D_pkm_ldv
ON,T_LDV_C_GSL,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,586.8725320032931,29.095062648225092,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,29.70210098526862,1.5480391272166458,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,28.81103795571056,1.5015979534001465,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,25.543806847331012,1.3313136494063154,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,29.922645489811412,1.5595336515431972,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,29.024966125117068,1.5127476419969013,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,41.77715402452595,2.177376916393837,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,29.70210098526862,1.4725250234499805,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,28.81103795571056,1.428349272746481,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,25.543806847331012,1.2663715201669834,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,29.922645489811412,1.4834588392727976,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,29.024966125117068,1.4389550740946135,T_D_pkm_ldv
ON,T_LDV_C_GSL_HEV,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,41.77715402452595,2.071163408277065,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,2.51622349781613,0.1311426565202647,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,2.4407367928816464,0.12720837682465674,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,2.163952208121872,0.11278268460742763,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,15.247651969748423,0.79468997358333,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,14.79022241065597,0.7708492743758301,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_c,le,0.0400914174124851,,,,,,,,TRPHRON002,5.19920592500651,0.27097659543877217,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,2.51622349781613,0.12474545376317864,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,2.4407367928816464,0.12100309015028328,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,2.163952208121872,0.10728109023633363,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,15.247651969748423,0.7559246090182897,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,14.79022241065597,0.733246870747741,T_D_pkm_ldv
ON,T_LDV_C_GSL_PHEV35,1.3,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 4 passengers for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_pkm_ldv_c,ge,0.0381357385143151,,,,,,,,TRPHRON002,5.19920592500651,0.25775822492956385,T_D_pkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,2.27996,0.02803694342498156,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,2.1431624,0.026354726819482664,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,1.7783688,0.021868815871485616,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,1.253978,0.015420318883739858,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,0.7295872,0.008971821895994098,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,11.68188,0.14365348894604446,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,10.980967199999998,0.1350342796092818,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,9.1118664,0.11204972137791469,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,6.425034,0.07900941892032447,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,23.5747794048302,0.2899019089938616,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,22.160292640540387,0.2725077944542299,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,18.388327935767556,0.22612348901521206,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,47.51371489332247,0.5842818893203328,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,44.66289199972312,0.5492249759611127,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,71.99254868248502,0.8853010642428214,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,2.27996,0.02666928764815322,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,2.1431624,0.025069130389264026,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,1.7783688,0.02080204436555951,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,1.253978,0.01466810820648427,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,0.7295872,0.00853417204740903,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,11.68188,0.1366460016803839,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,10.980967199999998,0.12844724157956086,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,9.1118664,0.10658388131069946,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,6.425034,0.07515530092421116,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,23.5747794048302,0.27576035245757596,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,22.160292640540387,0.2592147313101214,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2010,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,18.388327935767556,0.21509307491690927,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,47.51371489332247,0.5557803337437317,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2015,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,44.66289199972312,0.5224335137191078,T_D_tkm_ldv
ON,T_LDV_LTF_DSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2020,T_D_tkm_ldv_t,ge,0.0359915729265874,,,,,,,,TRPHRON002,71.99254868248502,0.8421156464748798,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,54.14905,0.665877406343312,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,50.900107,0.6259247619627133,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,42.236259000000004,0.5193843769477834,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,29.781977500000004,0.36623257348882166,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2000,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,17.327696,0.21308077002985984,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,277.44464999999997,3.411770362468556,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,260.79797099999996,3.2070641407204423,T_D_tkm_ldv
ON,T_LDV_LTF_GSL,0.325,"An estimate of how much activity a unit of capacity can deliver in a year. Assuming this vehicle class can be driven at an avg. speed of 50 km/h carrying 1 tonne of payload for 6,500 hours each year. ",,,,,,,TRPHRON002,2005,T_D_tkm_ldv_t,le,0.0378372946151303,,,,,,,,TRPHRON002,216.406827,2.661180882725474,T_D_tkm_ldv
