period,tech,sector,flow
2030,E_PUMP_4H-EXS,electricity,0.5199319931216343
2030,E_R_ELC,residential,127.93422756335161
2030,E_SOL_PV-EXS,electricity,3.8718067675931938
2030,E_SOL_PV-NEW-1,electricity,0.0012785245627646134
2030,E_SOL_PV-NEW-2,electricity,0.001524533756412807
2030,E_SOL_PV-NEW-3,electricity,0.001038342780071819
2030,E_SOL_PV-NEW-4,electricity,0.0013186461488071753
2030,E_SOL_PV-NEW-5,electricity,0.0017696427152183304
2030,E_T_ELC,transportation,80.0280037609159
2030,E_WND_ON-EXS,electricity,38.385351542071206
2030,E_WND_ON-NEW-1,electricity,0.029034924766813353
2030,E_WND_ON-NEW-10,electricity,0.010258751279933018
2030,E_WND_ON-NEW-11,electricity,0.01626955599790667
2030,E_WND_ON-NEW-12,electricity,10.576475676040914
2030,E_WND_ON-NEW-13,electricity,0.024183518537497516
2030,E_WND_ON-NEW-2,electricity,0.017297156826105418
2030,E_WND_ON-NEW-3,electricity,6.670962897705754
2030,E_WND_ON-NEW-4,electricity,0.03143010905350252
2030,E_WND_ON-NEW-5,electricity,0.04401524245523838
2030,E_WND_ON-NEW-6,electricity,6.5402550058103435
2030,E_WND_ON-NEW-7,electricity,0.0353356484642702
2030,E_WND_ON-NEW-8,electricity,8.865336315561533
2030,E_WND_ON-NEW-9,electricity,0.01571026995280415
2030,F_A_DSL,agriculture,24.623872477234286
2030,F_A_GSL,agriculture,8.777595048023022
2030,F_A_NG,agriculture,32.702363010611464
2030,F_E_NG,electricity,16.882184191850662
2030,F_E_U_NAT,electricity,635.5501294626557
2030,F_IMP_CNG,fuel,0.08789233228811914
2030,F_IMP_COAL,fuel,13.767428145881004
2030,F_IMP_COKE,fuel,93.8047615591716
2030,F_IMP_DSL,fuel,301.69563009900634
2030,F_IMP_ETH,fuel,49.64041473880512
2030,F_IMP_GSL,fuel,290.07316419833217
2030,F_IMP_HFO,fuel,13.364535523754702
2030,F_IMP_JTF,fuel,122.8561957211897
2030,F_IMP_LPG,fuel,5.344224064241552
2030,F_IMP_NG,fuel,793.8498823784292
2030,F_IMP_NGL,fuel,10.196243991545971
2030,F_IMP_OIL,fuel,4.995883741295562
2030,F_IMP_OTH,fuel,8.594938011571122
2030,F_IMP_PCOKE,fuel,14.273827649931317
2030,F_IMP_RDSL,fuel,9.460031737589686
2030,F_IMP_U_NAT,fuel,635.5501294626557
2030,F_IMP_WOOD,fuel,38.83408801427826
2030,F_I_COAL,industrial,13.767428145881004
2030,F_I_COKE,industrial,93.8047615591716
2030,F_I_DSL,industrial,50.03104133766265
2030,F_I_HFO,industrial,3.375855927597642
2030,F_I_NG,industrial,280.64638647530967
2030,F_I_NGL,industrial,10.196243991545971
2030,F_I_OTH,industrial,8.594938011571122
2030,F_I_PCOKE,industrial,14.273831128269652
2030,F_I_WOOD,industrial,38.31097322994416
2030,F_R_LPG,residential,5.344224064241552
2030,F_R_NG,residential,413.2741119126344
2030,F_R_OIL,residential,4.9958967910671825
2030,F_R_WOOD,residential,0.5231147843340972
2030,F_T_CNG,transportation,0.08789233228811914
2030,F_T_DSL,transportation,227.04076170215245
2030,F_T_ETH,transportation,49.64041473880512
2030,F_T_GSL,transportation,281.29568351989565
2030,F_T_HFO,transportation,9.988688135297831
2030,F_T_JTF,transportation,122.85622269132591
2030,F_T_NG,transportation,50.34483678802302
2030,F_T_RDSL,transportation,9.460031737589686
2030,I_CEMENT,industrial,27.955178492448837
2030,I_CHEM,industrial,73.92100556094216
2030,I_CON,industrial,35.02684416726541
2030,I_FOR,industrial,4.530285840738988
2030,I_MINING,industrial,47.95473305415365
2030,I_OTH_MAN,industrial,193.58684860967833
2030,I_PULP,industrial,76.35189065395033
2030,I_SMELT,industrial,16.68471127280842
2030,I_STEEL,industrial,187.95161502109505
2030,R_APP_CL_WASH-EXS,residential,0.07321678626651686
2030,R_APP_CL_WASH-TYP-NEW,residential,0.18619885996477895
2030,R_APP_COOK_ELEC-EXS,residential,0.117584352113993
2030,R_APP_COOK_NG-EXS,residential,0.011711866143401545
2030,R_APP_COOK_NG-TYP-NEW,residential,0.18558408037556332
2030,R_APP_DRY_ELEC-EXS,residential,0.06579938066966504
2030,R_APP_DRY_NG-EXS,residential,0.0002939366623070135
2030,R_APP_DRY_NG-TYP-NEW,residential,0.17453299107139575
2030,R_APP_DS_WASH-EXS,residential,0.0717811486968653
2030,R_APP_DS_WASH-TYP-NEW,residential,0.15090303302605962
2030,R_APP_FREZ-EXS,residential,0.0903323884732639
2030,R_APP_FREZ-TYP-NEW,residential,0.09223029295501423
2030,R_APP_OTH,residential,6.1341855904020015
2030,R_APP_REFR-EXS,residential,0.02634254485026492
2030,R_APP_REFR-TYP-NEW,residential,0.40861586564742103
2030,R_LGT_CFL-EXS,residential,4.785438945685503
2030,R_LGT_LED-EXS,residential,10.819326018670916
2030,R_LGT_LED-TYP-NEW,residential,29.991267689067147
2030,R_LGT_T12-EXS,residential,2.4558522705961177
2030,R_SPC_CENT_AC-EXS,residential,36.80558692492248
2030,R_SPC_ROOM_AC-TYP-NEW,residential,18.24464650633045
2030,R_SPHC_AIR_HP-TYP-NEW,residential,40.354256896501596
2030,R_SPH_ELEC-EXS,residential,25.520473249812113
2030,R_SPH_HP-EXS,residential,1.7663308581605317
2030,R_SPH_NG-ELC-EXS,residential,1.1181825794014724
2030,R_SPH_NG-EXS,residential,115.95888791450301
2030,R_SPH_NG_FRN-TYP-NEW,residential,166.35017280644948
2030,R_SPH_OIL-ELC-EXS,residential,0.38436551367030986
2030,R_SPH_OIL-EXS,residential,1.519809843685541
2030,R_SPH_OTH-EXS,residential,2.6337315723243697
2030,R_SPH_WOOD-ELC-EXS,residential,3.2616418449933593
2030,R_SPH_WOOD-EXS,residential,0.26143570552106454
2030,R_SPH_WOOD-OIL-EXS,residential,2.2781485161179327
2030,R_WAH_ELC-EXS,residential,3.0053649967564846
2030,R_WAH_ELEC-TYP-NEW,residential,8.481579620516777
2030,R_WAH_HP-TYP-NEW,residential,7.691670392070317e-05
2030,R_WAH_LPG-EXS,residential,0.04424260495262988
2030,R_WAH_NG-EXS,residential,14.105435017944412
2030,R_WAH_NG-TYP-NEW,residential,36.19346370917183
2030,R_WAH_OIL-EXS,residential,0.06451722821054559
2030,T_BLND_ETH_GSL,transportation,330.9360982587008
2030,T_BLND_GSL_ELC_PHEV35,transportation,103.07314372858133
2030,T_BLND_GSL_ELC_PHEV50,transportation,16.455000012870915
2030,T_BLND_JTF,transportation,122.85622151895467
2030,T_BLND_RDSL_DSL,transportation,236.50079343974213
2030,T_ELC_AC_DC,transportation,0.00029411533148935643
2030,T_H2_COMP_100_700,transportation,40.67700946629832
2030,T_H2_COMP_10_100,transportation,40.6770094656147
2030,T_H2_HDV_REFUEL,transportation,27.86880941962025
2030,T_H2_MDV_REFUEL,transportation,12.604718159764102
2030,T_H2_distribution,transportation,40.67700946453629
2030,T_HDV_AJF_JFL_EX,transportation,0.7359027815334203
2030,T_HDV_AJF_JFL_N,transportation,0.41761450993048654
2030,T_HDV_AJP_JFL_EX,transportation,54.751936398661705
2030,T_HDV_AJP_JFL_N,transportation,30.227646917054063
2030,T_HDV_BIC_DSL_EX,transportation,0.18684868213743894
2030,T_HDV_BIC_DSL_N,transportation,1.7945225180965119
2030,T_HDV_BIC_FCEV_N,transportation,0.1877048932420376
2030,T_HDV_BIC_GSL_EX,transportation,0.031034870088300033
2030,T_HDV_BS_CNG_EX,transportation,0.10919959042119724
2030,T_HDV_BS_DSL_EX,transportation,1.5068040600018668
2030,T_HDV_BS_FCHEV_N,transportation,9.980902977904357
2030,T_HDV_BS_GSL_EX,transportation,0.1831441902400509
2030,T_HDV_BT_BEV_EX,transportation,0.4218173661152535
2030,T_HDV_BT_BEV_N,transportation,1.9332357729125644
2030,T_HDV_BT_CNG_EX,transportation,0.013940102806695977
2030,T_HDV_BT_DSL_EX,transportation,0.8366429316084479
2030,T_HDV_BT_FCHEV_N,transportation,5.781607006251324
2030,T_HDV_BT_GSL_EX,transportation,0.01360049023321166
2030,T_HDV_CHRG,transportation,1.1310661831406308
2030,T_HDV_RF_DSL_EX,transportation,74.35646700231678
2030,T_HDV_RF_DSL_N,transportation,35.73198505474045
2030,T_HDV_RICP_DSL_EX,transportation,0.34145676252003493
2030,T_HDV_RICP_DSL_N,transportation,0.04765949033626553
2030,T_HDV_T_DSL_EX,transportation,62.71807761530729
2030,T_HDV_T_DSL_HEV_N,transportation,25.53724794747981
2030,T_HDV_T_FCHEV_N,transportation,21.792380417963102
2030,T_HDV_WTF_HFO_EX,transportation,41.344761766074875
2030,T_HDV_WTF_HFO_N,transportation,22.7267293543575
2030,T_I_H2_SMR,transportation,40.674984428423656
2030,T_LDV_BEV_CHRG,transportation,17.249855378028773
2030,T_LDV_C_BEV150_EX,transportation,0.8131342955064944
2030,T_LDV_C_BEV150_N,transportation,3.7358929215964274
2030,T_LDV_C_BEV200_N,transportation,7.471786339219415
2030,T_LDV_C_BEV300_N,transportation,11.207679586020507
2030,T_LDV_C_BEV400_N,transportation,14.943572973472412
2030,T_LDV_C_DSL_EX,transportation,0.08342939229739668
2030,T_LDV_C_GSL_EX,transportation,34.451259417659735
2030,T_LDV_C_GSL_HEV_EX,transportation,1.0410829403392416
2030,T_LDV_C_GSL_PHEV35_EX,transportation,0.49736816830026265
2030,T_LDV_C_GSL_PHEV35_N,transportation,71.96029964598443
2030,T_LDV_LTF_DSL_EX,transportation,0.5892103746999409
2030,T_LDV_LTF_GSL_EX,transportation,5.930217163461526
2030,T_LDV_LTF_GSL_PHEV35_EX,transportation,0.010628172614715665
2030,T_LDV_LTF_GSL_PHEV50_N,transportation,9.37246713162742
2030,T_LDV_LTP_BEV300_EX,transportation,0.13383684332982165
2030,T_LDV_LTP_DSL_EX,transportation,2.1144866572267795
2030,T_LDV_LTP_GSL_EX,transportation,52.88288990450584
2030,T_LDV_LTP_GSL_HEV_EX,transportation,0.5646367608789457
2030,T_LDV_LTP_GSL_PHEV35_EX,transportation,0.13543954399669475
2030,T_LDV_LTP_GSL_PHEV35_N,transportation,92.261091973705
2030,T_LDV_M_BEV_N,transportation,0.9575943754556494
2030,T_LDV_M_GSL_EX,transportation,0.5039312392435344
2030,T_LDV_PHEV_CHRG,transportation,46.114512681306856
2030,T_MDV_CHRG,transportation,3.468672455545496
2030,T_MDV_T_BEV_N,transportation,2.3973419099420457
2030,T_MDV_T_DSL_EX,transportation,3.8426135952927307
2030,T_MDV_T_FCHEV_N,transportation,4.496356653569459
2030,T_MDV_T_GSL_EX,transportation,2.4067500636379466
2030,T_OFF,transportation,56.101838994
2035,A_AGRI,agriculture,83.20164145810314
2035,E_A_ELC,agriculture,12.39704617259417
2035,E_BAT_2H-NEW,electricity,0.011916479333929928
2035,E_BAT_4H-NEW,electricity,0.007251122680894697
2035,E_ELC_DX_to_DEM,electricity,412.62942218056185
2035,E_ELC_TX_to_DX,electricity,330.80754276572014
2035,E_HYD_DLY-EXS,electricity,56.039252252035446
2035,E_HYD_ROR-EXS,electricity,73.78302590264232
2035,E_INT_IN-QC,electricity,1.29398382273388
2035,E_INT_IN-USA,electricity,0.11989549214571463
2035,E_INT_OUT-QC,electricity,24.356897999999997
2035,E_I_ELC,industrial,146.3389605368005
2035,E_NG_CC-EXS,electricity,5.997788906213588
2035,E_NG_CC-NEW,electricity,0.01393100701808084
2035,E_NG_CC_RFIT_BYPASS,electricity,6.010566232156017
2035,E_NG_CG-EXS,electricity,8.038260784383741
2035,E_NUC_CANDU-EXS,electricity,127.25601063850748
2035,E_PUMP_4H-EXS,electricity,0.8312658633305288
2035,E_R_ELC,residential,102.60321063279896
2035,E_SOL_PV-EXS,electricity,3.4603997430577946
2035,E_SOL_PV-NEW-1,electricity,15.21543362030338
2035,E_SOL_PV-NEW-2,electricity,11.456101349140416
2035,E_SOL_PV-NEW-3,electricity,0.00792575108091751
2035,E_SOL_PV-NEW-4,electricity,0.025846923875293415
2035,E_SOL_PV-NEW-5,electricity,11.954682796305187
2035,E_T_ELC,transportation,151.29020483836823
2035,E_WND_ON-EXS,electricity,35.400694079908085
2035,E_WND_ON-NEW-1,electricity,4.808732819810454
2035,E_WND_ON-NEW-10,electricity,0.030005514470681945
2035,E_WND_ON-NEW-11,electricity,0.26093370555003803
2035,E_WND_ON-NEW-12,electricity,32.747747820428685
2035,E_WND_ON-NEW-13,electricity,24.372875233962247
2035,E_WND_ON-NEW-2,electricity,7.978264118297996
2035,E_WND_ON-NEW-3,electricity,6.471993449008009
2035,E_WND_ON-NEW-4,electricity,4.7771704696589214
2035,E_WND_ON-NEW-5,electricity,6.494592912435016
2035,E_WND_ON-NEW-6,electricity,6.297957257370669
2035,E_WND_ON-NEW-7,electricity,15.06744772454073
2035,E_WND_ON-NEW-8,electricity,8.602744489235029
2035,E_WND_ON-NEW-9,electricity,0.08226836601403757
2035,F_A_DSL,agriculture,26.3749221257978
2035,F_A_GSL,agriculture,9.40178636848993
2035,F_A_NG,agriculture,35.02788679122124
2035,F_E_BIO_M,electricity,0.0002837340658252208
2035,F_E_NG,electricity,27.798069528067845
2035,F_E_U_NAT,electricity,389.4002866250564
2035,F_IMP_BIO_M,fuel,0.0002837340658252208
2035,F_IMP_COAL,fuel,13.345839299235145
2035,F_IMP_COKE,fuel,90.93225413438552
2035,F_IMP_DSL,fuel,249.15375646911056
2035,F_IMP_ETH,fuel,15.572860318828457
2035,F_IMP_GSL,fuel,97.64790940855028
2035,F_IMP_HFO,fuel,13.882351862059375
2035,F_IMP_JTF,fuel,125.07857396857554
2035,F_IMP_LPG,fuel,3.072687020035362
2035,F_IMP_NG,fuel,849.7345978330384
2035,F_IMP_NGL,fuel,9.884012160509055
2035,F_IMP_OIL,fuel,3.1386337882570694
2035,F_IMP_OTH,fuel,8.331738462182605
2035,F_IMP_PCOKE,fuel,13.83673176071205
2035,F_IMP_RDSL,fuel,7.261661929188543
2035,F_IMP_U_NAT,fuel,389.4002866250564
2035,F_IMP_WOOD,fuel,37.39963989906457
2035,F_I_COAL,industrial,13.345839299235145
2035,F_I_COKE,industrial,90.93225413438552
2035,F_I_DSL,industrial,48.49898181929025
2035,F_I_HFO,industrial,3.272478593154628
2035,F_I_NG,industrial,272.0523647559682
2035,F_I_NGL,industrial,9.884012160509055
2035,F_I_OTH,industrial,8.331738462182605
2035,F_I_PCOKE,industrial,13.836733908978188
2035,F_I_WOOD,industrial,37.13781085676125
2035,F_R_LPG,residential,3.072687020035362
2035,F_R_NG,residential,464.13337936396107
2035,F_R_OIL,residential,3.138643338972001
2035,F_R_WOOD,residential,0.2618290423033182
2035,F_T_DSL,transportation,174.27988630052502
2035,F_T_ETH,transportation,15.572860318828457
2035,F_T_GSL,transportation,88.24620847336125
2035,F_T_HFO,transportation,10.609879391502115
2035,F_T_JTF,transportation,125.07859388876831
2035,F_T_NG,transportation,50.72289739382006
2035,F_T_RDSL,transportation,7.261661929188543
2035,I_CEMENT,industrial,27.09912964701541
2035,I_CHEM,industrial,71.65738230985768
2035,I_CON,industrial,33.95424541382867
2035,I_FOR,industrial,4.391558554610584
2035,I_MINING,industrial,46.486253990915856
2035,I_OTH_MAN,industrial,187.658794853812
2035,I_PULP,industrial,74.01382837465897
2035,I_SMELT,industrial,16.173788866551497
2035,I_STEEL,industrial,182.19612446573876
2035,R_APP_CL_WASH-TYP-NEW,residential,0.27032269972275336
2035,R_APP_COOK_ELEC-EXS,residential,0.03232605678996073
2035,R_APP_COOK_NG-TYP-NEW,residential,0.2951375586475494
