tech,vintage,fraction,notes,period,region
T_HDV_T_BEV_N,2050,0.224157163,From MOVES5,2078,ON
T_HDV_T_BEV_N,2050,0.199499876,From MOVES5,2079,ON
T_HDV_T_BEV_N,2050,0.177554889,From MOVES5,2080,ON
T_HDV_T_BEV_N,2050,0.158023851,From MOVES5,2081,ON
T_HDV_T_BEV_N,2050,0.139060989,From MOVES5,2082,ON
T_HDV_T_BEV_N,2050,0.122373671,From MOVES5,2083,ON
T_HDV_T_BEV_N,2050,0.10768883,From MOVES5,2084,ON
T_HDV_T_BEV_N,2050,0.093689282,From MOVES5,2085,ON
T_HDV_T_BEV_N,2050,0.081509675,From MOVES5,2086,ON
T_HDV_T_BEV_N,2050,0.070913418,From MOVES5,2087,ON
T_HDV_T_BEV_N,2050,0.060985539,From MOVES5,2088,ON
T_HDV_T_BEV_N,2050,0.052447564,From MOVES5,2089,ON
T_HDV_T_BEV_N,2050,0.045104905,From MOVES5,2090,ON
T_HDV_T_BEV_N,2050,0.038339169,From MOVES5,2091,ON
T_HDV_T_BEV_N,2050,0,From MOVES5,2092,ON
T_HDV_T_DSL_EX,2005,1,From MOVES5,2005,ON
T_HDV_T_DSL_EX,2005,1,From MOVES5,2006,ON
T_HDV_T_DSL_EX,2005,1,From MOVES5,2007,ON
T_HDV_T_DSL_EX,2005,1,From MOVES5,2008,ON
T_HDV_T_DSL_EX,2005,1,From MOVES5,2009,ON
T_HDV_T_DSL_EX,2005,0.99,From MOVES5,2010,ON
T_HDV_T_DSL_EX,2005,0.9702,From MOVES5,2011,ON
T_HDV_T_DSL_EX,2005,0.950796,From MOVES5,2012,ON
T_HDV_T_DSL_EX,2005,0.92227212,From MOVES5,2013,ON
T_HDV_T_DSL_EX,2005,0.894603956,From MOVES5,2014,ON
T_HDV_T_DSL_EX,2005,0.867765838,From MOVES5,2015,ON
T_HDV_T_DSL_EX,2005,0.833055204,From MOVES5,2016,ON
T_HDV_T_DSL_EX,2005,0.799732996,From MOVES5,2017,ON
T_HDV_T_DSL_EX,2005,0.759746346,From MOVES5,2018,ON
T_HDV_T_DSL_EX,2005,0.721759029,From MOVES5,2019,ON
T_HDV_T_DSL_EX,2005,0.685671077,From MOVES5,2020,ON
T_HDV_T_DSL_EX,2005,0.644530813,From MOVES5,2021,ON
T_HDV_T_DSL_EX,2005,0.605858964,From MOVES5,2022,ON
T_HDV_T_DSL_EX,2005,0.563448837,From MOVES5,2023,ON
T_HDV_T_DSL_EX,2005,0.524007418,From MOVES5,2024,ON
T_HDV_T_DSL_EX,2005,0.482086825,From MOVES5,2025,ON
T_HDV_T_DSL_EX,2005,0.443519879,From MOVES5,2026,ON
T_HDV_T_DSL_EX,2005,0.408038288,From MOVES5,2027,ON
T_HDV_T_DSL_EX,2005,0.371314842,From MOVES5,2028,ON
T_HDV_T_DSL_EX,2005,0.337896507,From MOVES5,2029,ON
T_HDV_T_DSL_EX,2005,0.307485821,From MOVES5,2030,ON
T_HDV_T_DSL_EX,2005,0.276737239,From MOVES5,2031,ON
T_HDV_T_DSL_EX,2005,0.249063515,From MOVES5,2032,ON
T_HDV_T_DSL_EX,2005,0.224157163,From MOVES5,2033,ON
T_HDV_T_DSL_EX,2005,0.199499876,From MOVES5,2034,ON
T_HDV_T_DSL_EX,2005,0.177554889,From MOVES5,2035,ON
T_HDV_T_DSL_EX,2005,0.158023851,From MOVES5,2036,ON
T_HDV_T_DSL_EX,2005,0.139060989,From MOVES5,2037,ON
T_HDV_T_DSL_EX,2005,0.122373671,From MOVES5,2038,ON
T_HDV_T_DSL_EX,2005,0.10768883,From MOVES5,2039,ON
T_HDV_T_DSL_EX,2005,0.093689282,From MOVES5,2040,ON
T_HDV_T_DSL_EX,2005,0.081509675,From MOVES5,2041,ON
T_HDV_T_DSL_EX,2005,0.070913418,From MOVES5,2042,ON
T_HDV_T_DSL_EX,2005,0.060985539,From MOVES5,2043,ON
T_HDV_T_DSL_EX,2005,0.052447564,From MOVES5,2044,ON
T_HDV_T_DSL_EX,2005,0.045104905,From MOVES5,2045,ON
T_HDV_T_DSL_EX,2005,0.038339169,From MOVES5,2046,ON
T_HDV_T_DSL_EX,2005,0,From MOVES5,2047,ON
T_HDV_T_DSL_EX,2010,1,From MOVES5,2010,ON
T_HDV_T_DSL_EX,2010,1,From MOVES5,2011,ON
T_HDV_T_DSL_EX,2010,1,From MOVES5,2012,ON
T_HDV_T_DSL_EX,2010,1,From MOVES5,2013,ON
T_HDV_T_DSL_EX,2010,1,From MOVES5,2014,ON
T_HDV_T_DSL_EX,2010,0.99,From MOVES5,2015,ON
T_HDV_T_DSL_EX,2010,0.9702,From MOVES5,2016,ON
T_HDV_T_DSL_EX,2010,0.950796,From MOVES5,2017,ON
T_HDV_T_DSL_EX,2010,0.92227212,From MOVES5,2018,ON
T_HDV_T_DSL_EX,2010,0.894603956,From MOVES5,2019,ON
T_HDV_T_DSL_EX,2010,0.867765838,From MOVES5,2020,ON
T_HDV_T_DSL_EX,2010,0.833055204,From MOVES5,2021,ON
T_HDV_T_DSL_EX,2010,0.799732996,From MOVES5,2022,ON
T_HDV_T_DSL_EX,2010,0.759746346,From MOVES5,2023,ON
T_HDV_T_DSL_EX,2010,0.721759029,From MOVES5,2024,ON
T_HDV_T_DSL_EX,2010,0.685671077,From MOVES5,2025,ON
T_HDV_T_DSL_EX,2010,0.644530813,From MOVES5,2026,ON
T_HDV_T_DSL_EX,2010,0.605858964,From MOVES5,2027,ON
T_HDV_T_DSL_EX,2010,0.563448837,From MOVES5,2028,ON
T_HDV_T_DSL_EX,2010,0.524007418,From MOVES5,2029,ON
T_HDV_T_DSL_EX,2010,0.482086825,From MOVES5,2030,ON
T_HDV_T_DSL_EX,2010,0.443519879,From MOVES5,2031,ON
T_HDV_T_DSL_EX,2010,0.408038288,From MOVES5,2032,ON
T_HDV_T_DSL_EX,2010,0.371314842,From MOVES5,2033,ON
T_HDV_T_DSL_EX,2010,0.337896507,From MOVES5,2034,ON
T_HDV_T_DSL_EX,2010,0.307485821,From MOVES5,2035,ON
T_HDV_T_DSL_EX,2010,0.276737239,From MOVES5,2036,ON
T_HDV_T_DSL_EX,2010,0.249063515,From MOVES5,2037,ON
T_HDV_T_DSL_EX,2010,0.224157163,From MOVES5,2038,ON
T_HDV_T_DSL_EX,2010,0.199499876,From MOVES5,2039,ON
T_HDV_T_DSL_EX,2010,0.177554889,From MOVES5,2040,ON
T_HDV_T_DSL_EX,2010,0.158023851,From MOVES5,2041,ON
T_HDV_T_DSL_EX,2010,0.139060989,From MOVES5,2042,ON
T_HDV_T_DSL_EX,2010,0.122373671,From MOVES5,2043,ON
T_HDV_T_DSL_EX,2010,0.10768883,From MOVES5,2044,ON
T_HDV_T_DSL_EX,2010,0.093689282,From MOVES5,2045,ON
T_HDV_T_DSL_EX,2010,0.081509675,From MOVES5,2046,ON
T_HDV_T_DSL_EX,2010,0.070913418,From MOVES5,2047,ON
T_HDV_T_DSL_EX,2010,0.060985539,From MOVES5,2048,ON
T_HDV_T_DSL_EX,2010,0.052447564,From MOVES5,2049,ON
T_HDV_T_DSL_EX,2010,0.045104905,From MOVES5,2050,ON
T_HDV_T_DSL_EX,2010,0.038339169,From MOVES5,2051,ON
T_HDV_T_DSL_EX,2010,0,From MOVES5,2052,ON
T_HDV_T_DSL_EX,2015,1,From MOVES5,2015,ON
T_HDV_T_DSL_EX,2015,1,From MOVES5,2016,ON
T_HDV_T_DSL_EX,2015,1,From MOVES5,2017,ON
T_HDV_T_DSL_EX,2015,1,From MOVES5,2018,ON
T_HDV_T_DSL_EX,2015,1,From MOVES5,2019,ON
T_HDV_T_DSL_EX,2015,0.99,From MOVES5,2020,ON
T_HDV_T_DSL_EX,2015,0.9702,From MOVES5,2021,ON
T_HDV_T_DSL_EX,2015,0.950796,From MOVES5,2022,ON
T_HDV_T_DSL_EX,2015,0.92227212,From MOVES5,2023,ON
T_HDV_T_DSL_EX,2015,0.894603956,From MOVES5,2024,ON
T_HDV_T_DSL_EX,2015,0.867765838,From MOVES5,2025,ON
T_HDV_T_DSL_EX,2015,0.833055204,From MOVES5,2026,ON
T_HDV_T_DSL_EX,2015,0.799732996,From MOVES5,2027,ON
T_HDV_T_DSL_EX,2015,0.759746346,From MOVES5,2028,ON
T_HDV_T_DSL_EX,2015,0.721759029,From MOVES5,2029,ON
T_HDV_T_DSL_EX,2015,0.685671077,From MOVES5,2030,ON
T_HDV_T_DSL_EX,2015,0.644530813,From MOVES5,2031,ON
T_HDV_T_DSL_EX,2015,0.605858964,From MOVES5,2032,ON
T_HDV_T_DSL_EX,2015,0.563448837,From MOVES5,2033,ON
T_HDV_T_DSL_EX,2015,0.524007418,From MOVES5,2034,ON
T_HDV_T_DSL_EX,2015,0.482086825,From MOVES5,2035,ON
T_HDV_T_DSL_EX,2015,0.443519879,From MOVES5,2036,ON
T_HDV_T_DSL_EX,2015,0.408038288,From MOVES5,2037,ON
T_HDV_T_DSL_EX,2015,0.371314842,From MOVES5,2038,ON
T_HDV_T_DSL_EX,2015,0.337896507,From MOVES5,2039,ON
T_HDV_T_DSL_EX,2015,0.307485821,From MOVES5,2040,ON
T_HDV_T_DSL_EX,2015,0.276737239,From MOVES5,2041,ON
T_HDV_T_DSL_EX,2015,0.249063515,From MOVES5,2042,ON
T_HDV_T_DSL_EX,2015,0.224157163,From MOVES5,2043,ON
T_HDV_T_DSL_EX,2015,0.199499876,From MOVES5,2044,ON
T_HDV_T_DSL_EX,2015,0.177554889,From MOVES5,2045,ON
T_HDV_T_DSL_EX,2015,0.158023851,From MOVES5,2046,ON
T_HDV_T_DSL_EX,2015,0.139060989,From MOVES5,2047,ON
T_HDV_T_DSL_EX,2015,0.122373671,From MOVES5,2048,ON
T_HDV_T_DSL_EX,2015,0.10768883,From MOVES5,2049,ON
T_HDV_T_DSL_EX,2015,0.093689282,From MOVES5,2050,ON
T_HDV_T_DSL_EX,2015,0.081509675,From MOVES5,2051,ON
T_HDV_T_DSL_EX,2015,0.070913418,From MOVES5,2052,ON
T_HDV_T_DSL_EX,2015,0.060985539,From MOVES5,2053,ON
T_HDV_T_DSL_EX,2015,0.052447564,From MOVES5,2054,ON
T_HDV_T_DSL_EX,2015,0.045104905,From MOVES5,2055,ON
T_HDV_T_DSL_EX,2015,0.038339169,From MOVES5,2056,ON
T_HDV_T_DSL_EX,2015,0,From MOVES5,2057,ON
T_HDV_T_DSL_EX,2020,1,From MOVES5,2020,ON
T_HDV_T_DSL_EX,2020,1,From MOVES5,2021,ON
T_HDV_T_DSL_EX,2020,1,From MOVES5,2022,ON
T_HDV_T_DSL_EX,2020,1,From MOVES5,2023,ON
T_HDV_T_DSL_EX,2020,1,From MOVES5,2024,ON
T_HDV_T_DSL_EX,2020,0.99,From MOVES5,2025,ON
T_HDV_T_DSL_EX,2020,0.9702,From MOVES5,2026,ON
T_HDV_T_DSL_EX,2020,0.950796,From MOVES5,2027,ON
T_HDV_T_DSL_EX,2020,0.92227212,From MOVES5,2028,ON
T_HDV_T_DSL_EX,2020,0.894603956,From MOVES5,2029,ON
T_HDV_T_DSL_EX,2020,0.867765838,From MOVES5,2030,ON
T_HDV_T_DSL_EX,2020,0.833055204,From MOVES5,2031,ON
T_HDV_T_DSL_EX,2020,0.799732996,From MOVES5,2032,ON
T_HDV_T_DSL_EX,2020,0.759746346,From MOVES5,2033,ON
T_HDV_T_DSL_EX,2020,0.721759029,From MOVES5,2034,ON
T_HDV_T_DSL_EX,2020,0.685671077,From MOVES5,2035,ON
T_HDV_T_DSL_EX,2020,0.644530813,From MOVES5,2036,ON
T_HDV_T_DSL_EX,2020,0.605858964,From MOVES5,2037,ON
T_HDV_T_DSL_EX,2020,0.563448837,From MOVES5,2038,ON
T_HDV_T_DSL_EX,2020,0.524007418,From MOVES5,2039,ON
T_HDV_T_DSL_EX,2020,0.482086825,From MOVES5,2040,ON
T_HDV_T_DSL_EX,2020,0.443519879,From MOVES5,2041,ON
T_HDV_T_DSL_EX,2020,0.408038288,From MOVES5,2042,ON
T_HDV_T_DSL_EX,2020,0.371314842,From MOVES5,2043,ON
T_HDV_T_DSL_EX,2020,0.337896507,From MOVES5,2044,ON
T_HDV_T_DSL_EX,2020,0.307485821,From MOVES5,2045,ON
T_HDV_T_DSL_EX,2020,0.276737239,From MOVES5,2046,ON
T_HDV_T_DSL_EX,2020,0.249063515,From MOVES5,2047,ON
T_HDV_T_DSL_EX,2020,0.224157163,From MOVES5,2048,ON
T_HDV_T_DSL_EX,2020,0.199499876,From MOVES5,2049,ON
T_HDV_T_DSL_EX,2020,0.177554889,From MOVES5,2050,ON
T_HDV_T_DSL_EX,2020,0.158023851,From MOVES5,2051,ON
T_HDV_T_DSL_EX,2020,0.139060989,From MOVES5,2052,ON
T_HDV_T_DSL_EX,2020,0.122373671,From MOVES5,2053,ON
T_HDV_T_DSL_EX,2020,0.10768883,From MOVES5,2054,ON
T_HDV_T_DSL_EX,2020,0.093689282,From MOVES5,2055,ON
T_HDV_T_DSL_EX,2020,0.081509675,From MOVES5,2056,ON
T_HDV_T_DSL_EX,2020,0.070913418,From MOVES5,2057,ON
T_HDV_T_DSL_EX,2020,0.060985539,From MOVES5,2058,ON
T_HDV_T_DSL_EX,2020,0.052447564,From MOVES5,2059,ON
T_HDV_T_DSL_EX,2020,0.045104905,From MOVES5,2060,ON
T_HDV_T_DSL_EX,2020,0.038339169,From MOVES5,2061,ON
T_HDV_T_DSL_EX,2020,0,From MOVES5,2062,ON
T_HDV_T_DSL_HEV_N,2025,1,From MOVES5,2025,ON
T_HDV_T_DSL_HEV_N,2025,1,From MOVES5,2026,ON
T_HDV_T_DSL_HEV_N,2025,1,From MOVES5,2027,ON
T_HDV_T_DSL_HEV_N,2025,1,From MOVES5,2028,ON
T_HDV_T_DSL_HEV_N,2025,1,From MOVES5,2029,ON
T_HDV_T_DSL_HEV_N,2025,0.99,From MOVES5,2030,ON
T_HDV_T_DSL_HEV_N,2025,0.9702,From MOVES5,2031,ON
T_HDV_T_DSL_HEV_N,2025,0.950796,From MOVES5,2032,ON
T_HDV_T_DSL_HEV_N,2025,0.92227212,From MOVES5,2033,ON
T_HDV_T_DSL_HEV_N,2025,0.894603956,From MOVES5,2034,ON
T_HDV_T_DSL_HEV_N,2025,0.867765838,From MOVES5,2035,ON
T_HDV_T_DSL_HEV_N,2025,0.833055204,From MOVES5,2036,ON
T_HDV_T_DSL_HEV_N,2025,0.799732996,From MOVES5,2037,ON
T_HDV_T_DSL_HEV_N,2025,0.759746346,From MOVES5,2038,ON
T_HDV_T_DSL_HEV_N,2025,0.721759029,From MOVES5,2039,ON
T_HDV_T_DSL_HEV_N,2025,0.685671077,From MOVES5,2040,ON
T_HDV_T_DSL_HEV_N,2025,0.644530813,From MOVES5,2041,ON
T_HDV_T_DSL_HEV_N,2025,0.605858964,From MOVES5,2042,ON
T_HDV_T_DSL_HEV_N,2025,0.563448837,From MOVES5,2043,ON
T_HDV_T_DSL_HEV_N,2025,0.524007418,From MOVES5,2044,ON
T_HDV_T_DSL_HEV_N,2025,0.482086825,From MOVES5,2045,ON
T_HDV_T_DSL_HEV_N,2025,0.443519879,From MOVES5,2046,ON
T_HDV_T_DSL_HEV_N,2025,0.408038288,From MOVES5,2047,ON
T_HDV_T_DSL_HEV_N,2025,0.371314842,From MOVES5,2048,ON
T_HDV_T_DSL_HEV_N,2025,0.337896507,From MOVES5,2049,ON
T_HDV_T_DSL_HEV_N,2025,0.307485821,From MOVES5,2050,ON
T_HDV_T_DSL_HEV_N,2025,0.276737239,From MOVES5,2051,ON
T_HDV_T_DSL_HEV_N,2025,0.249063515,From MOVES5,2052,ON
T_HDV_T_DSL_HEV_N,2025,0.224157163,From MOVES5,2053,ON
T_HDV_T_DSL_HEV_N,2025,0.199499876,From MOVES5,2054,ON
T_HDV_T_DSL_HEV_N,2025,0.177554889,From MOVES5,2055,ON
T_HDV_T_DSL_HEV_N,2025,0.158023851,From MOVES5,2056,ON
T_HDV_T_DSL_HEV_N,2025,0.139060989,From MOVES5,2057,ON
T_HDV_T_DSL_HEV_N,2025,0.122373671,From MOVES5,2058,ON
T_HDV_T_DSL_HEV_N,2025,0.10768883,From MOVES5,2059,ON
T_HDV_T_DSL_HEV_N,2025,0.093689282,From MOVES5,2060,ON
T_HDV_T_DSL_HEV_N,2025,0.081509675,From MOVES5,2061,ON
T_HDV_T_DSL_HEV_N,2025,0.070913418,From MOVES5,2062,ON
T_HDV_T_DSL_HEV_N,2025,0.060985539,From MOVES5,2063,ON
T_HDV_T_DSL_HEV_N,2025,0.052447564,From MOVES5,2064,ON
T_HDV_T_DSL_HEV_N,2025,0.045104905,From MOVES5,2065,ON
T_HDV_T_DSL_HEV_N,2025,0.038339169,From MOVES5,2066,ON
T_HDV_T_DSL_HEV_N,2025,0,From MOVES5,2067,ON
T_HDV_T_DSL_HEV_N,2030,1,From MOVES5,2030,ON
T_HDV_T_DSL_HEV_N,2030,1,From MOVES5,2031,ON
T_HDV_T_DSL_HEV_N,2030,1,From MOVES5,2032,ON
T_HDV_T_DSL_HEV_N,2030,1,From MOVES5,2033,ON
T_HDV_T_DSL_HEV_N,2030,1,From MOVES5,2034,ON
T_HDV_T_DSL_HEV_N,2030,0.99,From MOVES5,2035,ON
T_HDV_T_DSL_HEV_N,2030,0.9702,From MOVES5,2036,ON
T_HDV_T_DSL_HEV_N,2030,0.950796,From MOVES5,2037,ON
T_HDV_T_DSL_HEV_N,2030,0.92227212,From MOVES5,2038,ON
T_HDV_T_DSL_HEV_N,2030,0.894603956,From MOVES5,2039,ON
T_HDV_T_DSL_HEV_N,2030,0.867765838,From MOVES5,2040,ON
T_HDV_T_DSL_HEV_N,2030,0.833055204,From MOVES5,2041,ON
T_HDV_T_DSL_HEV_N,2030,0.799732996,From MOVES5,2042,ON
T_HDV_T_DSL_HEV_N,2030,0.759746346,From MOVES5,2043,ON
T_HDV_T_DSL_HEV_N,2030,0.721759029,From MOVES5,2044,ON
T_HDV_T_DSL_HEV_N,2030,0.685671077,From MOVES5,2045,ON
T_HDV_T_DSL_HEV_N,2030,0.644530813,From MOVES5,2046,ON
T_HDV_T_DSL_HEV_N,2030,0.605858964,From MOVES5,2047,ON
T_HDV_T_DSL_HEV_N,2030,0.563448837,From MOVES5,2048,ON
T_HDV_T_DSL_HEV_N,2030,0.524007418,From MOVES5,2049,ON
T_HDV_T_DSL_HEV_N,2030,0.482086825,From MOVES5,2050,ON
T_HDV_T_DSL_HEV_N,2030,0.443519879,From MOVES5,2051,ON
T_HDV_T_DSL_HEV_N,2030,0.408038288,From MOVES5,2052,ON
T_HDV_T_DSL_HEV_N,2030,0.371314842,From MOVES5,2053,ON
T_HDV_T_DSL_HEV_N,2030,0.337896507,From MOVES5,2054,ON
T_HDV_T_DSL_HEV_N,2030,0.307485821,From MOVES5,2055,ON
T_HDV_T_DSL_HEV_N,2030,0.276737239,From MOVES5,2056,ON
T_HDV_T_DSL_HEV_N,2030,0.249063515,From MOVES5,2057,ON
T_HDV_T_DSL_HEV_N,2030,0.224157163,From MOVES5,2058,ON
T_HDV_T_DSL_HEV_N,2030,0.199499876,From MOVES5,2059,ON
T_HDV_T_DSL_HEV_N,2030,0.177554889,From MOVES5,2060,ON
T_HDV_T_DSL_HEV_N,2030,0.158023851,From MOVES5,2061,ON
T_HDV_T_DSL_HEV_N,2030,0.139060989,From MOVES5,2062,ON
T_HDV_T_DSL_HEV_N,2030,0.122373671,From MOVES5,2063,ON
T_HDV_T_DSL_HEV_N,2030,0.10768883,From MOVES5,2064,ON
T_HDV_T_DSL_HEV_N,2030,0.093689282,From MOVES5,2065,ON
T_HDV_T_DSL_HEV_N,2030,0.081509675,From MOVES5,2066,ON
T_HDV_T_DSL_HEV_N,2030,0.070913418,From MOVES5,2067,ON
T_HDV_T_DSL_HEV_N,2030,0.060985539,From MOVES5,2068,ON
T_HDV_T_DSL_HEV_N,2030,0.052447564,From MOVES5,2069,ON
T_HDV_T_DSL_HEV_N,2030,0.045104905,From MOVES5,2070,ON
T_HDV_T_DSL_HEV_N,2030,0.038339169,From MOVES5,2071,ON
T_HDV_T_DSL_HEV_N,2030,0,From MOVES5,2072,ON
T_HDV_T_DSL_HEV_N,2035,1,From MOVES5,2035,ON
T_HDV_T_DSL_HEV_N,2035,1,From MOVES5,2036,ON
T_HDV_T_DSL_HEV_N,2035,1,From MOVES5,2037,ON
T_HDV_T_DSL_HEV_N,2035,1,From MOVES5,2038,ON
T_HDV_T_DSL_HEV_N,2035,1,From MOVES5,2039,ON
T_HDV_T_DSL_HEV_N,2035,0.99,From MOVES5,2040,ON
T_HDV_T_DSL_HEV_N,2035,0.9702,From MOVES5,2041,ON
T_HDV_T_DSL_HEV_N,2035,0.950796,From MOVES5,2042,ON
T_HDV_T_DSL_HEV_N,2035,0.92227212,From MOVES5,2043,ON
T_HDV_T_DSL_HEV_N,2035,0.894603956,From MOVES5,2044,ON
T_HDV_T_DSL_HEV_N,2035,0.867765838,From MOVES5,2045,ON
T_HDV_T_DSL_HEV_N,2035,0.833055204,From MOVES5,2046,ON
T_HDV_T_DSL_HEV_N,2035,0.799732996,From MOVES5,2047,ON
T_HDV_T_DSL_HEV_N,2035,0.759746346,From MOVES5,2048,ON
T_HDV_T_DSL_HEV_N,2035,0.721759029,From MOVES5,2049,ON
T_HDV_T_DSL_HEV_N,2035,0.685671077,From MOVES5,2050,ON
T_HDV_T_DSL_HEV_N,2035,0.644530813,From MOVES5,2051,ON
T_HDV_T_DSL_HEV_N,2035,0.605858964,From MOVES5,2052,ON
T_HDV_T_DSL_HEV_N,2035,0.563448837,From MOVES5,2053,ON
T_HDV_T_DSL_HEV_N,2035,0.524007418,From MOVES5,2054,ON
T_HDV_T_DSL_HEV_N,2035,0.482086825,From MOVES5,2055,ON
T_HDV_T_DSL_HEV_N,2035,0.443519879,From MOVES5,2056,ON
T_HDV_T_DSL_HEV_N,2035,0.408038288,From MOVES5,2057,ON
T_HDV_T_DSL_HEV_N,2035,0.371314842,From MOVES5,2058,ON
T_HDV_T_DSL_HEV_N,2035,0.337896507,From MOVES5,2059,ON
T_HDV_T_DSL_HEV_N,2035,0.307485821,From MOVES5,2060,ON
T_HDV_T_DSL_HEV_N,2035,0.276737239,From MOVES5,2061,ON
T_HDV_T_DSL_HEV_N,2035,0.249063515,From MOVES5,2062,ON
T_HDV_T_DSL_HEV_N,2035,0.224157163,From MOVES5,2063,ON
T_HDV_T_DSL_HEV_N,2035,0.199499876,From MOVES5,2064,ON
T_HDV_T_DSL_HEV_N,2035,0.177554889,From MOVES5,2065,ON
T_HDV_T_DSL_HEV_N,2035,0.158023851,From MOVES5,2066,ON
T_HDV_T_DSL_HEV_N,2035,0.139060989,From MOVES5,2067,ON
T_HDV_T_DSL_HEV_N,2035,0.122373671,From MOVES5,2068,ON
T_HDV_T_DSL_HEV_N,2035,0.10768883,From MOVES5,2069,ON
T_HDV_T_DSL_HEV_N,2035,0.093689282,From MOVES5,2070,ON
T_HDV_T_DSL_HEV_N,2035,0.081509675,From MOVES5,2071,ON
T_HDV_T_DSL_HEV_N,2035,0.070913418,From MOVES5,2072,ON
T_HDV_T_DSL_HEV_N,2035,0.060985539,From MOVES5,2073,ON
T_HDV_T_DSL_HEV_N,2035,0.052447564,From MOVES5,2074,ON
T_HDV_T_DSL_HEV_N,2035,0.045104905,From MOVES5,2075,ON
T_HDV_T_DSL_HEV_N,2035,0.038339169,From MOVES5,2076,ON
T_HDV_T_DSL_HEV_N,2035,0,From MOVES5,2077,ON
T_HDV_T_DSL_HEV_N,2040,1,From MOVES5,2040,ON
T_HDV_T_DSL_HEV_N,2040,1,From MOVES5,2041,ON
T_HDV_T_DSL_HEV_N,2040,1,From MOVES5,2042,ON
T_HDV_T_DSL_HEV_N,2040,1,From MOVES5,2043,ON
T_HDV_T_DSL_HEV_N,2040,1,From MOVES5,2044,ON
T_HDV_T_DSL_HEV_N,2040,0.99,From MOVES5,2045,ON
T_HDV_T_DSL_HEV_N,2040,0.9702,From MOVES5,2046,ON
T_HDV_T_DSL_HEV_N,2040,0.950796,From MOVES5,2047,ON
T_HDV_T_DSL_HEV_N,2040,0.92227212,From MOVES5,2048,ON
T_HDV_T_DSL_HEV_N,2040,0.894603956,From MOVES5,2049,ON
T_HDV_T_DSL_HEV_N,2040,0.867765838,From MOVES5,2050,ON
T_HDV_T_DSL_HEV_N,2040,0.833055204,From MOVES5,2051,ON
T_HDV_T_DSL_HEV_N,2040,0.799732996,From MOVES5,2052,ON
T_HDV_T_DSL_HEV_N,2040,0.759746346,From MOVES5,2053,ON
T_HDV_T_DSL_HEV_N,2040,0.721759029,From MOVES5,2054,ON
T_HDV_T_DSL_HEV_N,2040,0.685671077,From MOVES5,2055,ON
T_HDV_T_DSL_HEV_N,2040,0.644530813,From MOVES5,2056,ON
T_HDV_T_DSL_HEV_N,2040,0.605858964,From MOVES5,2057,ON
T_HDV_T_DSL_HEV_N,2040,0.563448837,From MOVES5,2058,ON
T_HDV_T_DSL_HEV_N,2040,0.524007418,From MOVES5,2059,ON
T_HDV_T_DSL_HEV_N,2040,0.482086825,From MOVES5,2060,ON
T_HDV_T_DSL_HEV_N,2040,0.443519879,From MOVES5,2061,ON
T_HDV_T_DSL_HEV_N,2040,0.408038288,From MOVES5,2062,ON
T_HDV_T_DSL_HEV_N,2040,0.371314842,From MOVES5,2063,ON
T_HDV_T_DSL_HEV_N,2040,0.337896507,From MOVES5,2064,ON
T_HDV_T_DSL_HEV_N,2040,0.307485821,From MOVES5,2065,ON
T_HDV_T_DSL_HEV_N,2040,0.276737239,From MOVES5,2066,ON
T_HDV_T_DSL_HEV_N,2040,0.249063515,From MOVES5,2067,ON
T_HDV_T_DSL_HEV_N,2040,0.224157163,From MOVES5,2068,ON
T_HDV_T_DSL_HEV_N,2040,0.199499876,From MOVES5,2069,ON
T_HDV_T_DSL_HEV_N,2040,0.177554889,From MOVES5,2070,ON
T_HDV_T_DSL_HEV_N,2040,0.158023851,From MOVES5,2071,ON
T_HDV_T_DSL_HEV_N,2040,0.139060989,From MOVES5,2072,ON
T_HDV_T_DSL_HEV_N,2040,0.122373671,From MOVES5,2073,ON
T_HDV_T_DSL_HEV_N,2040,0.10768883,From MOVES5,2074,ON
T_HDV_T_DSL_HEV_N,2040,0.093689282,From MOVES5,2075,ON
T_HDV_T_DSL_HEV_N,2040,0.081509675,From MOVES5,2076,ON
T_HDV_T_DSL_HEV_N,2040,0.070913418,From MOVES5,2077,ON
T_HDV_T_DSL_HEV_N,2040,0.060985539,From MOVES5,2078,ON
T_HDV_T_DSL_HEV_N,2040,0.052447564,From MOVES5,2079,ON
T_HDV_T_DSL_HEV_N,2040,0.045104905,From MOVES5,2080,ON
T_HDV_T_DSL_HEV_N,2040,0.038339169,From MOVES5,2081,ON
T_HDV_T_DSL_HEV_N,2040,0,From MOVES5,2082,ON
T_HDV_T_DSL_HEV_N,2045,1,From MOVES5,2045,ON
T_HDV_T_DSL_HEV_N,2045,1,From MOVES5,2046,ON
T_HDV_T_DSL_HEV_N,2045,1,From MOVES5,2047,ON
T_HDV_T_DSL_HEV_N,2045,1,From MOVES5,2048,ON
T_HDV_T_DSL_HEV_N,2045,1,From MOVES5,2049,ON
T_HDV_T_DSL_HEV_N,2045,0.99,From MOVES5,2050,ON
T_HDV_T_DSL_HEV_N,2045,0.9702,From MOVES5,2051,ON
T_HDV_T_DSL_HEV_N,2045,0.950796,From MOVES5,2052,ON
T_HDV_T_DSL_HEV_N,2045,0.92227212,From MOVES5,2053,ON
T_HDV_T_DSL_HEV_N,2045,0.894603956,From MOVES5,2054,ON
T_HDV_T_DSL_HEV_N,2045,0.867765838,From MOVES5,2055,ON
