region,period,tech,output_comm,operator,factor
BC,2025,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_DSL_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_GSL_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_GSL_HEV_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_GSL_PHEV35_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2025,T_LDV_LTP_BEV150_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_BEV200_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_BEV300_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_BEV300_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_BEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_CNG_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_DSL_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_DSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_FCEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_GSL_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_GSL_HEV_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_GSL_HEV_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_GSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_GSL_PHEV35_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_GSL_PHEV35_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2025,T_LDV_LTP_GSL_PHEV50_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2030,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2030,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2030,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2030,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2030,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2030,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2030,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_DSL_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_GSL_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_GSL_HEV_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_GSL_PHEV35_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2030,T_LDV_LTP_BEV150_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_BEV200_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_BEV300_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_BEV300_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_BEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_CNG_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_DSL_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_DSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_FCEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_GSL_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_GSL_HEV_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_GSL_HEV_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_GSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_GSL_PHEV35_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_GSL_PHEV35_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2030,T_LDV_LTP_GSL_PHEV50_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2035,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2035,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2035,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2035,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2035,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2035,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2035,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_DSL_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_GSL_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_GSL_PHEV35_EX,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2035,T_LDV_LTP_BEV150_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_BEV200_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_BEV300_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_BEV300_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_BEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_CNG_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_DSL_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_DSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_FCEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_GSL_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_GSL_HEV_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_GSL_HEV_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_GSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_GSL_PHEV35_EX,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_GSL_PHEV35_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2035,T_LDV_LTP_GSL_PHEV50_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2040,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2040,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2040,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2040,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2040,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2040,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2040,T_LDV_LTP_BEV150_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_BEV200_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_BEV300_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_BEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_CNG_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_DSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_FCEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_GSL_HEV_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_GSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_GSL_PHEV35_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2040,T_LDV_LTP_GSL_PHEV50_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2045,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2045,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2045,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2045,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2045,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2045,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2045,T_LDV_LTP_BEV150_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_BEV200_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_BEV300_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_BEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_CNG_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_DSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_FCEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_GSL_HEV_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_GSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_GSL_PHEV35_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2045,T_LDV_LTP_GSL_PHEV50_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2050,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2050,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2050,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2050,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2050,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.12410084441267985
BC,2050,T_LDV_LTF_BEV150_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_BEV200_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_BEV300_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_BEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_CNG_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_DSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_FCEV400_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_GSL_HEV_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_GSL_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_GSL_PHEV35_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTF_GSL_PHEV50_N,T_D_tkm_ldv_t,ge,0.024408206668439878
BC,2050,T_LDV_LTP_BEV150_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_BEV200_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_BEV300_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_BEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_CNG_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_DSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_FCEV400_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_GSL_HEV_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_GSL_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_GSL_PHEV35_N,T_D_pkm_ldv_t,ge,0.01459769668508291
BC,2050,T_LDV_LTP_GSL_PHEV50_N,T_D_pkm_ldv_t,ge,0.01459769668508291
MB,2025,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2025,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2025,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2025,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2025,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2025,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2025,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2025,T_MDV_T_BEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2025,T_MDV_T_DSL_EX,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2025,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2025,T_MDV_T_DSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2025,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2025,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2025,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2025,T_MDV_T_GSL_EX,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2025,T_MDV_T_GSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2030,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2030,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2030,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2030,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2030,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2030,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2030,T_MDV_T_BEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_MDV_T_DSL_EX,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_MDV_T_DSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_MDV_T_GSL_EX,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2030,T_MDV_T_GSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2035,T_HDV_T_DSL_EX,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2035,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2035,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2035,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2035,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2035,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2035,T_MDV_T_BEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_MDV_T_DSL_EX,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_MDV_T_DSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_MDV_T_GSL_EX,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2035,T_MDV_T_GSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2040,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2040,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2040,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2040,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2040,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2040,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2040,T_MDV_T_BEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2040,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2040,T_MDV_T_DSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2040,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2040,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2040,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2040,T_MDV_T_GSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2045,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2045,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2045,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2045,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2045,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2045,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2045,T_MDV_T_BEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2045,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2045,T_MDV_T_DSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2045,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2045,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2045,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2045,T_MDV_T_GSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2050,T_HDV_T_BEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2050,T_HDV_T_DSL_HEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2050,T_HDV_T_DSL_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2050,T_HDV_T_DSL_PHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2050,T_HDV_T_FCEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2050,T_HDV_T_FCHEV_N,T_D_tkm_hdv_t,ge,0.15461328080798678
MB,2050,T_MDV_T_BEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2050,T_MDV_T_DSL_HEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2050,T_MDV_T_DSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2050,T_MDV_T_DSL_PHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2050,T_MDV_T_FCEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2050,T_MDV_T_FCHEV_N,T_D_tkm_mdv_t,ge,0.02161920253964929
MB,2050,T_MDV_T_GSL_N,T_D_tkm_mdv_t,ge,0.02161920253964929
NB,2025,T_LDV_C_BEV150_EX,T_D_pkm_ldv_c,ge,0.0015743670910472215
NB,2025,T_LDV_C_BEV150_N,T_D_pkm_ldv_c,ge,0.0015743670910472215
NB,2025,T_LDV_C_BEV200_N,T_D_pkm_ldv_c,ge,0.0015743670910472215
NB,2025,T_LDV_C_BEV300_N,T_D_pkm_ldv_c,ge,0.0015743670910472215
NB,2025,T_LDV_C_BEV400_N,T_D_pkm_ldv_c,ge,0.0015743670910472215
NB,2025,T_LDV_C_CNG_N,T_D_pkm_ldv_c,ge,0.0015743670910472215
NB,2025,T_LDV_C_DSL_EX,T_D_pkm_ldv_c,ge,0.0015743670910472215
